
num_topics;timepoint;rank;term;probability;
24;0;20;triticum;0.008440261394006558;
24;0;21;rapds;0.006927792909393256;
24;0;22;donor;0.0068199714046644835;
24;0;23;esterase;0.005103375987072853;
24;0;24;germ;0.0048583568254416416;
24;0;25;grouping;0.0045372281183831634;
24;0;26;hordeum;0.0041154215821646205;
24;0;27;addition;0.0035928770167715837;
24;0;28;random;0.00355108531387506;
24;0;29;isozymes;0.0032733347908962;
24;0;30;spectra;0.003258178441644312;
24;0;31;aestivum;0.0032129877869231643;
24;0;32;mum;0.0031778099958174226;
24;0;33;marina;0.0031384601419517846;
24;0;34;climate;0.0026811298164344235;
24;0;35;min;0.002624848759570749;
24;0;36;ssp;0.0025769364708058745;
24;0;37;vulgare;0.0024623724086662545;
24;0;38;basis;0.0019308846755034333;
24;0;39;aegilops;0.001881157500209112;
24;0;40;dehydrogenase;0.0017963472167064176;
24;0;41;chickpea;0.0016573787349474824;
24;0;42;bread;0.0014161122701847615;
24;0;43;aspergillus;0.00135231140329749;
24;0;44;penicillium;0.0013313071498009977;
24;0;45;degree;0.0012729910373564946;
24;0;46;sucrose;0.0010947568447079547;
24;0;47;synthetic;0.0010681266065620594;
24;0;48;alcohol;9.396312940677977E-4;
24;0;49;room;9.300790271472759E-4;
24;1;0;marker;0.12173204527115754;
24;1;1;rapd;0.09147111862217885;
24;1;2;origin;0.08092382491035;
24;1;3;set;0.07437956788954525;
24;1;4;line;0.06704307203145309;
24;1;5;combination;0.06249542030778314;
24;1;6;band;0.054289523936594;
24;1;7;climate;0.04579350546459229;
24;1;8;phenotype;0.027737083683315268;
24;1;9;delta;0.024379759978350804;
24;1;10;wheat;0.021473578640665895;
24;1;11;barley;0.01621051780810227;
24;1;12;background;0.01542459446959721;
24;1;13;agreement;0.011455148493005798;
24;1;14;rapds;0.010279537605258187;
24;1;15;rflps;0.009024492581502801;
24;1;16;addition;0.007367609359210611;
24;1;17;progenitor;0.006946016147108894;
24;1;18;donor;0.006935306708650466;
24;1;19;spectra;0.005270579291416359;
24;1;20;dehydrogenase;0.005115255140407362;
24;1;21;random;0.0048063178873684175;
24;1;22;subset;0.004396933116789578;
24;1;23;marina;0.003956339697400817;
24;1;24;degree;0.0036499602567816158;
24;1;25;triticum;0.0036076019757846473;
24;1;26;esterase;0.003559739183015393;
24;1;27;basis;0.0033520774199004835;
24;1;28;min;0.0033441691563706206;
24;1;29;hordeum;0.003059245383896558;
24;1;30;isozymes;0.002837210295185707;
24;1;31;polymorphism;0.002660984797714729;
24;1;32;compost;0.0025771400568286086;
24;1;33;change;0.00243492091844406;
24;1;34;rflp;0.0024324409977623377;
24;1;35;germ;0.00226398442065728;
24;1;36;penicillium;0.002137148104884602;
24;1;37;quinone;0.0021088489535261473;
24;1;38;vulgare;0.002082954417591726;
24;1;39;correlation;0.0020404416488974558;
24;1;40;reduction;0.001997120272044899;
24;1;41;organism;0.0018604218795755614;
24;1;42;dust;0.0017017332304190523;
24;1;43;ssp;0.001678741287523017;
24;1;44;surface;0.001661801540046263;
24;1;45;aspergillus;0.0015877505704488101;
24;1;46;sucrose;0.0015157832150125131;
24;1;47;aestivum;0.0014787649985518016;
24;1;48;day;0.0014277607087638169;
24;1;49;mum;0.0013017588075678018;
24;2;0;change;0.24415719971719507;
24;2;1;activity;0.11090636413760308;
24;2;2;organism;0.0755767184678157;
24;2;3;degree;0.07099150904555934;
24;2;4;climate;0.05057792817133898;
24;2;5;surface;0.049885544877708105;
24;2;6;reduction;0.037980743412527544;
24;2;7;day;0.031749668329911475;
24;2;8;count;0.013585149926297793;
24;2;9;delta;0.011669542926369701;
24;2;10;electron;0.01054730396562583;
24;2;11;medium;0.008219910155184492;
24;2;12;mum;0.007098683036193068;
24;2;13;microscopy;0.00665283632638688;
24;2;14;wall;0.00593476409390176;
24;2;15;addition;0.0058388057378374264;
24;2;16;pigment;0.005533332626658926;
24;2;17;spectra;0.005259522688400859;
24;2;18;combination;0.004950830196498649;
24;2;19;donor;0.004777666650944167;
24;2;20;copper;0.004636047999095961;
24;2;21;sensu;0.004218633578211548;
24;2;22;compost;0.0037813923145030674;
24;2;23;dehydrogenase;0.0036104783806544328;
24;2;24;starch;0.0034151358717541746;
24;2;25;substance;0.002591555511391426;
24;2;26;acceptor;0.0025712271596802583;
24;2;27;rod;0.0025491303938312464;
24;2;28;min;0.002470899560773209;
24;2;29;substrate;0.0024368306449590984;
24;2;30;scan;0.0024167998257289386;
24;2;31;optimum;0.002365774089551659;
24;2;32;mol;0.002316140630101972;
24;2;33;nacl;0.0023125233299536013;
24;2;34;penicillium;0.002232071948481182;
24;2;35;basis;0.002113742935334007;
24;2;36;quinone;0.0020856369057380276;
24;2;37;esterase;0.001989446141178596;
24;2;38;stricto;0.0019012608645164963;
24;2;39;aspergillus;0.0016796111007721386;
24;2;40;ltd;0.0016761898628750225;
24;2;41;ethanol;0.0016703284420577283;
24;2;42;degradation;0.0016594500942820616;
24;2;43;conidium;0.0016285275760278212;
24;2;44;lead;0.0016260589726040985;
24;2;45;lato;0.0015227094470391545;
24;2;46;flagellum;0.0013018499338737174;
24;2;47;cladosporium;0.0011998088818466648;
24;2;48;sucrose;0.0011551523949875748;
24;2;49;cadmium;0.0011226402520567267;
24;3;0;activity;0.10082519542149371;
24;3;1;bacterium;0.05646179862726112;
24;3;2;acid;0.03441516392357164;
24;3;3;culture;0.0335441767476148;
24;3;4;spp;0.03183652701873293;
24;3;5;day;0.027577473970181923;
24;3;6;compound;0.024836026462262736;
24;3;7;chemical;0.02208667043859474;
24;3;8;substrate;0.021545183303794138;
24;3;9;source;0.02027270254651025;
24;3;10;medium;0.01807168373944994;
24;3;11;microorganism;0.01777888076460653;
24;3;12;metal;0.016833320394715343;
24;3;13;exposure;0.012985369219017658;
24;3;14;count;0.010731499325445348;
24;3;15;concentration;0.009996972318316269;
24;3;16;bacillus;0.00919400166961309;
24;3;17;contamination;0.009145576126985962;
24;3;18;electron;0.009117387265375485;
24;3;19;profile;0.008639582664955259;
24;3;20;metabolite;0.008525368763777576;
24;3;21;enrichment;0.00846990488512899;
24;3;22;microscopy;0.007870363732675906;
24;3;23;enzyme;0.007633384149289884;
24;3;24;pseudomonas;0.007437131913179754;
24;3;25;microbe;0.007428784701877637;
24;3;26;biofilm;0.006803854426225062;
24;3;27;producer;0.006801799972426484;
24;3;28;sugar;0.006352950044637158;
24;3;29;degradation;0.006004386461163567;
24;3;30;iron;0.005447393726551747;
24;3;31;addition;0.005359556767227993;
24;3;32;plate;0.005311654023751514;
24;3;33;wall;0.005268413528422375;
24;3;34;extract;0.005125967455335677;
24;3;35;waste;0.005079222907792384;
24;3;36;toxicity;0.005022984500121992;
24;3;37;biofilms;0.004960047309922321;
24;3;38;vitro;0.004935160913710545;
24;3;39;pigment;0.004932333876530495;
24;3;40;sensu;0.004818242711848836;
24;3;41;ltd;0.004816277269799844;
24;3;42;lead;0.004458223101816703;
24;3;43;protist;0.004430658767494639;
24;3;44;copper;0.0044074411324667145;
24;3;45;hydrocarbon;0.004299510929830125;
24;3;46;incubation;0.004291010611539191;
24;3;47;spectra;0.003837539012487405;
24;3;48;screening;0.003755705982949594;
24;3;49;mol;0.003655954758706618;
25;0;0;gene;0.29956585573657957;
25;0;1;sequence;0.18820433840457157;
25;0;2;mutation;0.04035770291529962;
25;0;3;class;0.025056775725065157;
25;0;4;recombination;0.018455017393848947;
25;0;5;cdna;0.01720170108091192;
25;0;6;rearrangement;0.015984048864376505;
25;0;7;exon;0.01472954409157249;
25;0;8;substitution;0.014611534908159439;
25;0;9;acid;0.013646652848292416;
25;0;10;human;0.012816972625922182;
25;0;11;transcript;0.011631608685059719;
25;0;12;mouse;0.011532144141744204;
25;0;13;mhc;0.01112268013350581;
25;0;14;deletion;0.010657728172322729;
25;0;15;nucleotide;0.01027600205247193;
25;0;16;code;0.01009784746627163;
25;0;17;splice;0.008784214281397832;
25;0;18;immunoglobulin;0.00821336149677783;
25;0;19;rabbit;0.00738877738147034;
25;0;20;transcription;0.007384404519755286;
25;0;21;promoter;0.007158362680984817;
25;0;22;conversion;0.006784857419440768;
25;0;23;insertion;0.006216669287367849;
25;0;24;frame;0.006062530450307597;
25;0;25;chicken;0.0056009278918148;
25;0;26;identity;0.005329248740437083;
25;0;27;homology;0.0052055287346968095;
25;0;28;repertoire;0.005184779317100315;
25;0;29;germline;0.004979583629376011;
25;0;30;codon;0.004166024730046627;
25;0;31;reading;0.004157497284725961;
25;0;32;histocompatibility;0.004123215330358943;
25;0;33;chain;0.0037794491782821996;
25;0;34;lambda;0.0036696793180917577;
25;0;35;rust;0.003575232750215564;
25;0;36;duplication;0.0031277730915339886;
25;0;37;usage;0.0030530475210151856;
25;0;38;pseudogenes;0.0028694038171653167;
25;0;39;kappa;0.0027983648906541505;
25;0;40;addition;0.0025916151178536585;
25;0;41;leishmania;0.002479781072300753;
25;0;42;blot;0.002428401638461449;
25;0;43;intron;0.0021483353339892238;
25;0;44;resistance;0.0018008743176173233;
25;0;45;leader;0.001781379882703725;
25;0;46;cdnas;0.0015594937961909932;
25;0;47;porcine;0.0011761451620571628;
25;0;48;bovine;0.00115561801521893;
25;0;49;introns;0.0011271206449599495;
25;1;0;gene;0.40134294208332577;
25;1;1;mutation;0.05607203923830859;
25;1;2;resistance;0.04712036469319184;
25;1;3;recombination;0.029468216595357154;
25;1;4;human;0.028618182826608128;
25;1;5;substitution;0.02065695938767606;
25;1;6;mhc;0.01566318851921085;
25;1;7;exon;0.01496130616129698;
25;1;8;code;0.013622274433796912;
25;1;9;sequence;0.013157491325741262;
25;1;10;deletion;0.012580063248748817;
25;1;11;chain;0.012525220842887338;
25;1;12;rearrangement;0.011665517628463917;
25;1;13;transcript;0.011193892073714464;
25;1;14;cdna;0.010906678183193333;
25;1;15;promoter;0.009417392814373872;
25;1;16;nucleotide;0.00940484779286674;
25;1;17;splice;0.008508896634271962;
25;1;18;insertion;0.007335644535601471;
25;1;19;repertoire;0.007207003625408989;
25;1;20;transcription;0.006961780628001968;
25;1;21;frame;0.006958425858303719;
25;1;22;rabbit;0.00689652925810952;
25;1;23;codon;0.006747015635089839;
25;1;24;identity;0.006333596732541258;
25;1;25;duplication;0.006191109299634067;
25;1;26;intron;0.004796412674307074;
25;1;27;reading;0.004559733956639806;
25;1;28;lambda;0.004364489716328636;
25;1;29;usage;0.004254402286636463;
25;1;30;histocompatibility;0.004221313261243029;
25;1;31;immunoglobulin;0.004171394026983874;
25;1;32;addition;0.0037405635391107696;
25;1;33;conversion;0.0035592230582538087;
25;1;34;kappa;0.003384524009781001;
25;1;35;introns;0.00292982378324201;
25;1;36;homology;0.002864719039833494;
25;1;37;germline;0.0028620761240529934;
25;1;38;leishmania;0.002498057123115443;
25;1;39;ecm;0.0024191210675794557;
25;1;40;mouse;0.0022607854089207787;
25;1;41;class;0.002195793048467529;
25;1;42;rust;0.0018629463228299775;
25;1;43;cdnas;0.0017900835217902712;
25;1;44;effect;0.0016024861691537277;
25;1;45;basidiomycete;0.0015900497085495034;
25;1;46;chicken;0.0015898859418636531;
25;1;47;community;0.0015128953708560644;
25;1;48;acid;0.001483724200839238;
25;1;49;colonization;0.0014486662115188636;
25;2;0;community;0.35783868310024686;
25;2;1;effect;0.16779538303796576;
25;2;2;experiment;0.05113965782949537;
25;2;3;fungus;0.04502047016898496;
25;2;4;root;0.03778326497188585;
25;2;5;competition;0.027403158459141617;
25;2;6;colonization;0.02586224747746751;
25;2;7;resource;0.01797615718461281;
25;2;8;herbivore;0.017449173418900704;
25;2;9;coexistence;0.011742388917216656;
25;2;10;spore;0.011577797772606738;
25;2;11;amf;0.009098106172772201;
25;2;12;exclusion;0.006776869563171725;
25;2;13;competitor;0.005424801337726782;
25;2;14;herbivory;0.004709234079474599;
25;2;15;monoculture;0.004557413642625892;
25;2;16;fungal;0.004540727670166294;
25;2;17;endophyte;0.004509630760974494;
25;2;18;glomus;0.0038535210122148706;
25;2;19;inoculum;0.0038157234469331676;
25;2;20;ecm;0.003487211009247587;
25;2;21;tip;0.0034342730705411995;
25;2;22;suppression;0.0032738421971117556;
25;2;23;feedback;0.003167036456894818;
25;2;24;mycorrhiza;0.0028183631663942265;
25;2;25;rhizosphere;0.002718010772143502;
25;2;26;mycorrhizal;0.0026063017930018557;
25;2;27;colonisation;0.00233397606522761;
25;2;28;ascomycete;0.0022999589592743418;
25;2;29;pot;0.002233693021093936;
25;2;30;aphid;0.0022122681002982956;
25;2;31;plant;0.0021968692507092946;
25;2;32;functioning;0.0021560638744628617;
25;2;33;facilitation;0.0020695356925096607;
25;2;34;basidiomycete;0.0017653787895139897;
25;2;35;mycelium;0.0017646374861070078;
25;2;36;co-occurring;0.0016755898943048963;
25;2;37;neighbor;0.0016511950178038307;
25;2;38;addition;0.0015531766402134876;
25;2;39;interference;0.0014979511568391874;
25;2;40;hypha;0.0014963536953520999;
25;2;41;identity;0.0014214539823451536;
25;2;42;complementarity;0.0013549103353682184;
25;2;43;lambda;0.0012943456514337768;
25;2;44;inoculation;0.001257865553030419;
25;2;45;symbiosis;0.0010496242877882683;
25;2;46;interaction;0.001011255146862576;
25;2;47;strength;9.415275014914999E-4;
25;2;48;ectomycorrhizal;8.57290263081566E-4;
25;2;49;colonizer;8.456795944998075E-4;
25;3;0;plant;0.4138858780670621;
25;3;1;fungus;0.057609200104405484;
25;3;2;root;0.04228850412333602;
25;3;3;leaf;0.04219295563309213;
25;3;4;competition;0.02340625464063229;
25;3;5;herbivore;0.022458457717384674;
25;3;6;leave;0.01968073579696069;
25;3;7;arthropod;0.01856461369148949;
25;3;8;amf;0.012729934649602972;
25;3;9;colonization;0.012471290952366793;
25;3;10;damage;0.01191288132524973;
25;3;11;spore;0.011036128268058065;
25;3;12;legume;0.008967987383936591;
25;3;13;shoot;0.008141783660988994;
25;3;14;herbivory;0.007836209842268833;
25;3;15;exclusion;0.007549741158132222;
25;3;16;endophyte;0.00750911997874221;
25;3;17;monoculture;0.0072050507920473775;
25;3;18;fungal;0.006944939598040809;
25;3;19;feedback;0.006427838216390937;
25;3;20;enemy;0.006054242578848168;
25;3;21;rhizosphere;0.005638399671069674;
25;3;22;ecm;0.005615503636381009;
25;3;23;aphid;0.0053357650630601276;
25;3;24;tip;0.004657269252154027;
25;3;25;inoculation;0.004248586243388952;
25;3;26;complementarity;0.0041172904077542306;
25;3;27;facilitation;0.003979201929574773;
25;3;28;glomus;0.0039523023359935;
25;3;29;suppression;0.00327603313032707;
25;3;30;inoculum;0.002978677109542838;
25;3;31;identity;0.002952213650595122;
25;3;32;symbiosis;0.0028629348756965137;
25;3;33;mycorrhizal;0.0027702713591193943;
25;3;34;colonisation;0.0026832675286632903;
25;3;35;interference;0.0025467022297698738;
25;3;36;pot;0.0023600157175216402;
25;3;37;poaceae;0.00235814968320295;
25;3;38;co-occurring;0.002342316223681888;
25;3;39;mycorrhiza;0.002286548050996377;
25;3;40;asteraceae;0.002182234340991386;
25;3;41;neighbor;0.0021789590853439566;
25;3;42;mycelium;0.0021675516939949407;
25;3;43;hypha;0.0020519925136479136;
25;3;44;ascomycete;0.0020133163322215435;
25;3;45;mycological;0.0019707856670040554;
25;3;46;medicago;0.0019487171396600253;
25;3;47;ascomycota;0.0017918619575746394;
25;3;48;competitor;0.0017112434653675421;
25;3;49;basidiomycete;0.001644907709477115;
26;0;0;evidence;0.08268897491893612;
26;0;1;animal;0.05648258039276627;
26;0;2;basis;0.045027493910168914;
26;0;3;association;0.0433421359723889;
26;0;4;mammal;0.028644495025229158;
26;0;5;mode;0.02653798967321415;
26;0;6;order;0.02027531789382503;
26;0;7;respect;0.02019284389428455;
26;0;8;adaptation;0.016996854184839906;
26;0;9;constraint;0.01689284701838656;
26;0;10;explanation;0.016391522475958115;
26;0;11;feature;0.016260783342132358;
26;0;12;lack;0.014063099061443205;
26;0;13;shape;0.012576465865110067;
26;0;14;description;0.011773429779868283;
26;0;15;separation;0.011275906474202409;
26;0;16;taxonomy;0.011083840967702787;
26;0;17;resolution;0.009392357052085739;
26;0;18;contact;0.008732050997599975;
26;0;19;vertebrate;0.008666146939033585;
26;0;20;primate;0.008580423566292529;
26;0;21;organ;0.008554139167675716;
26;0;22;interpretation;0.008478379026378567;
26;0;23;angiosperm;0.007990978988410804;
26;0;24;examination;0.007923042443617025;
26;0;25;morphology;0.007811103749155933;
26;0;26;subgenus;0.007234427870854626;
26;0;27;cytochrome;0.007197741375649802;
26;0;28;arrangement;0.007030714095577594;
26;0;29;tube;0.006528977062211514;
26;0;30;classification;0.005779702894237817;
26;0;31;colour;0.005626228245342623;
26;0;32;reconstruction;0.005121689058989528;
26;0;33;polyploid;0.005097301484356671;
26;0;34;share;0.005060029326239763;
26;0;35;inclusion;0.004980181215265975;
26;0;36;specialization;0.004738029248927671;
26;0;37;exhibit;0.004595314874774754;
26;0;38;inc;0.0044005840862192365;
26;0;39;limb;0.004383222914290165;
26;0;40;instance;0.004369760835896973;
26;0;41;morphotypes;0.004358457799083162;
26;0;42;cavity;0.004102601476592627;
26;0;43;dimorphism;0.004061873331851893;
26;0;44;tribe;0.0040437532338490866;
26;0;45;key;0.004000743740584176;
26;0;46;hand;0.003975280370118734;
26;0;47;ring;0.003917643319399888;
26;0;48;comprise;0.003889315892220173;
26;0;49;base;0.0038212029406759843;
26;1;0;evidence;0.07408775574072515;
26;1;1;order;0.06349888070066657;
26;1;2;feature;0.04783804670109168;
26;1;3;mammal;0.036980112900968684;
26;1;4;morphology;0.033867175771358504;
26;1;5;basis;0.0335738764842314;
26;1;6;classification;0.032878445101918695;
26;1;7;base;0.02807016529372292;
26;1;8;mode;0.017837362583625477;
26;1;9;respect;0.01782917711290883;
26;1;10;shape;0.016417441552148266;
26;1;11;explanation;0.014082505452680336;
26;1;12;resolution;0.013162939654876422;
26;1;13;separation;0.012503833521138728;
26;1;14;taxonomy;0.012113060843115529;
26;1;15;description;0.011850668493956966;
26;1;16;subgenus;0.009622588265734137;
26;1;17;organ;0.009199354136001427;
26;1;18;angiosperm;0.008589910174719146;
26;1;19;contact;0.008078686350907322;
26;1;20;cytochrome;0.007936475452062336;
26;1;21;vertebrate;0.007636346476994214;
26;1;22;morphotypes;0.006889532832199335;
26;1;23;colour;0.006758880561846537;
26;1;24;primate;0.0066290219799634165;
26;1;25;reconstruction;0.00652900970717843;
26;1;26;share;0.005973208850981784;
26;1;27;arrangement;0.0058836380053492385;
26;1;28;exhibit;0.005747587945049405;
26;1;29;lack;0.005673449323010806;
26;1;30;inc;0.005452467611638185;
26;1;31;inclusion;0.0048353681996407445;
26;1;32;tooth;0.004738649971415706;
26;1;33;comprise;0.004461224495820023;
26;1;34;character;0.004097824728868194;
26;1;35;tribe;0.004066160869495426;
26;1;36;interpretation;0.004050147414030701;
26;1;37;ring;0.0040356657381593174;
26;1;38;topology;0.00402698629659664;
26;1;39;monophyly;0.003935147160390422;
26;1;40;tube;0.003865013902208735;
26;1;41;inference;0.0038310935283546086;
26;1;42;relative;0.0037317163638398323;
26;1;43;position;0.003721810632293935;
26;1;44;morphological;0.0036246302350587383;
26;1;45;placement;0.003490270634752374;
26;1;46;entity;0.0033899435826988088;
26;1;47;limb;0.003341364575134771;
26;1;48;instance;0.00327545332377739;
26;1;49;sort;0.0032422329644475785;
26;2;0;genus;0.08082661290892516;
26;2;1;divergence;0.03887814544451134;
26;2;2;character;0.03422958330157902;
26;2;3;relationship;0.028855259431254505;
26;2;4;morphology;0.027928098004534312;
26;2;5;clade;0.027205720916050537;
26;2;6;classification;0.026642302682889873;
26;2;7;position;0.026528278546238404;
26;2;8;phylogeny;0.022411949556899943;
26;2;9;clades;0.02122651863483191;
26;2;10;diversification;0.019016618960416634;
26;2;11;speciation;0.017925822641875325;
26;2;12;lineage;0.0170018179909423;
26;2;13;support;0.016853397676308425;
26;2;14;radiation;0.015999672911221112;
26;2;15;origin;0.015897983526997214;
26;2;16;shape;0.015805109581416458;
26;2;17;mode;0.014455909298891135;
26;2;18;branch;0.012711705717399418;
26;2;19;evidence;0.011657762638061087;
26;2;20;society;0.010761159175348377;
26;2;21;ancestor;0.009936852086201813;
26;2;22;cytochrome;0.009129320610625043;
26;2;23;subfamily;0.008489841057301722;
26;2;24;taxonomy;0.007983838245582806;
26;2;25;reconstruction;0.007501599608858031;
26;2;26;separation;0.007492947755988662;
26;2;27;angiosperm;0.007278139591866072;
26;2;28;sister;0.007225838473656203;
26;2;29;likelihood;0.007029800162152132;
26;2;30;organ;0.005957305484791705;
26;2;31;subgenus;0.005913892706534942;
26;2;32;relative;0.00584657651589068;
26;2;33;share;0.005829943324628549;
26;2;34;tribe;0.005732698022498824;
26;2;35;parsimony;0.005605836454284504;
26;2;36;morphotypes;0.005589172695472002;
26;2;37;recognition;0.005553743911505835;
26;2;38;evolution;0.005261795293049509;
26;2;39;inc;0.005136907676081771;
26;2;40;topology;0.005068831303911731;
26;2;41;arrangement;0.005009515876457963;
26;2;42;linnean;0.004859663899221232;
26;2;43;london;0.004767620240200898;
26;2;44;colour;0.004581398399762161;
26;2;45;comprise;0.004434457469569728;
26;2;46;monophyly;0.004278332277984765;
26;2;47;inference;0.004194789999625603;
26;2;48;morphospecies;0.003921602138019355;
26;2;49;hypothesis;0.0038502122589783513;
26;3;0;relationship;0.07718933339161115;
26;3;1;hypothesis;0.06458029149230451;
26;3;2;evolution;0.06392460096892275;
26;3;3;character;0.03313205620007409;
26;3;4;clade;0.032755905910955445;
26;3;5;origin;0.0327212030464574;
26;3;6;morphology;0.03241707463790113;
26;3;7;clades;0.030034757038256872;
26;3;8;diversification;0.029313503465411516;
26;3;9;phylogeny;0.02788685076490232;
26;3;10;position;0.026390689539249883;
26;3;11;support;0.02014889159086406;
26;3;12;society;0.019305138017072274;
26;3;13;radiation;0.01722108110523507;
26;3;14;member;0.015317305673692855;
26;3;15;inc;0.012753124226779367;
26;3;16;branch;0.011828351024668914;
26;3;17;subfamily;0.011009728367356343;
26;3;18;ancestor;0.010746265286289502;
26;3;19;sister;0.009961506139427707;
26;3;20;likelihood;0.00955257048474939;
26;3;21;journal;0.009387718373549936;
26;3;22;reconstruction;0.00920536327602293;
26;3;23;representative;0.008024595630165797;
26;3;24;bayesian;0.007750266880625899;
26;3;25;linnean;0.007739130006183398;
26;3;26;relative;0.007557725453493085;
26;3;27;inference;0.007309327549092948;
26;3;28;genus;0.00694490487342962;
26;3;29;tribe;0.006833987188237284;
26;3;30;share;0.006495835498176371;
26;3;31;angiosperm;0.006350218863364017;
26;3;32;parsimony;0.00592122456074407;
26;3;33;evidence;0.005682124980090395;
26;3;34;topology;0.005286071164840048;
26;3;35;london;0.004928335375368005;
26;3;36;subgenus;0.004860772028912235;
26;3;37;plastid;0.004630738131224405;
26;3;38;biological;0.0045191696850966755;
26;3;39;comprise;0.004452551394615653;
26;3;40;morphospecies;0.004031720786463225;
26;3;41;monophyly;0.004021931576836626;
26;3;42;morphotypes;0.003994659240090431;
26;3;43;innovation;0.0037656492087204405;
26;3;44;systematics;0.0034602861189266757;
26;3;45;basal;0.0032874272861639223;
26;3;46;placement;0.0032688272419688293;
26;3;47;node;0.0032295482894331177;
26;3;48;morphological;0.003101343110097027;
26;3;49;outgroup;0.002665832199844462;
27;0;0;event;0.04732057919428542;
27;0;1;formation;0.04369777908611922;
27;0;2;fauna;0.038020568096113136;
27;0;3;day;0.037710941544168756;
27;0;4;locality;0.02978128806426378;
27;0;5;occurrence;0.02933417677183891;
27;0;6;section;0.026995097595520805;
27;0;7;boundary;0.02552887792317393;
27;0;8;record;0.024798477966825053;
27;0;9;specimen;0.02445826703915926;
27;0;10;interval;0.022213923544812924;
27;0;11;fossil;0.018657893098238617;
27;0;12;middle;0.018245022059928385;
27;0;13;rock;0.017912634090393217;
27;0;14;infection;0.011886059929810823;
27;0;15;province;0.011141281669263692;
27;0;16;margin;0.010945334353046912;
27;0;17;deposit;0.010687942949615965;
27;0;18;foraminifera;0.010017146543296017;
27;0;19;shell;0.010010747631324965;
27;0;20;nov;0.009517272246167427;
27;0;21;peak;0.009441607757801186;
27;0;22;rise;0.009395983201709705;
27;0;23;appearance;0.008629368081779838;
27;0;24;place;0.008503104048263429;
27;0;25;pleistocene;0.00847632750689806;
27;0;26;miocene;0.008300612265271902;
27;0;27;gastropod;0.0081133372284715;
27;0;28;limestone;0.007442362055094214;
27;0;29;mite;0.007386634946697773;
27;0;30;bivalve;0.007242897104999374;
27;0;31;upper;0.007158563117945991;
27;0;32;sp;0.0071528385575810845;
27;0;33;press;0.006969038584154806;
27;0;34;setting;0.006935875427117732;
27;0;35;eocene;0.006357614821733688;
27;0;36;academic;0.006267717661092161;
27;0;37;carbonate;0.006012870643269696;
27;0;38;lower;0.005857777579340318;
27;0;39;platform;0.005746139735369343;
27;0;40;zealand;0.005409313980428796;
27;0;41;cretaceous;0.005298958432006589;
27;0;42;early;0.005105167586451619;
27;0;43;fig;0.00502388369482304;
27;0;44;basin;0.004936350430821808;
27;0;45;deposition;0.0048476220172187345;
27;0;46;correspond;0.0047239876261927355;
27;0;47;pliocene;0.004518948251207286;
27;0;48;china;0.004182906245472533;
27;0;49;bryozoan;0.0041282693641022895;
27;1;0;fauna;0.08143639441991007;
27;1;1;formation;0.03694891485310846;
27;1;2;occurrence;0.034711612285998374;
27;1;3;record;0.03312509919878281;
27;1;4;flora;0.030504898552079395;
27;1;5;specimen;0.029388113179991994;
27;1;6;boundary;0.028973084519006535;
27;1;7;section;0.02780186984321868;
27;1;8;day;0.02624869514347576;
27;1;9;locality;0.023630122587637848;
27;1;10;interval;0.021364021716615604;
27;1;11;press;0.01882781464759771;
27;1;12;academic;0.018138056118274556;
27;1;13;province;0.01752103710035708;
27;1;14;fossil;0.016887222636840917;
27;1;15;rock;0.014470271146302066;
27;1;16;middle;0.01425974138292793;
27;1;17;nov;0.01372210833168542;
27;1;18;deposit;0.01238657567088865;
27;1;19;peak;0.012303112497966548;
27;1;20;shell;0.011879144255588073;
27;1;21;mite;0.01055029982534401;
27;1;22;china;0.009571503311622449;
27;1;23;margin;0.008569584762471851;
27;1;24;rise;0.008125654501336423;
27;1;25;basin;0.008109557294116138;
27;1;26;gastropod;0.00786084635173604;
27;1;27;zealand;0.007749212916001363;
27;1;28;foraminifera;0.00669816279425693;
27;1;29;bivalve;0.006388473040158195;
27;1;30;sp;0.006067109389129474;
27;1;31;limestone;0.006059966542231907;
27;1;32;appearance;0.006050877355593083;
27;1;33;setting;0.006010279654420648;
27;1;34;lower;0.005771380340207531;
27;1;35;upper;0.005702737250637418;
27;1;36;miocene;0.005446805439797341;
27;1;37;end;0.0053295844936838465;
27;1;38;limited;0.0052480484253055746;
27;1;39;cretaceous;0.004834908861480696;
27;1;40;ostracod;0.0046252678323368355;
27;1;41;carbonate;0.004496783120287437;
27;1;42;bryozoan;0.004495196035982838;
27;1;43;facies;0.004376272256331084;
27;1;44;early;0.004289315997056027;
27;1;45;brachiopod;0.004281550793868098;
27;1;46;sandstone;0.004057630891281379;
27;1;47;gen;0.003928824528514895;
27;1;48;correspond;0.003852908351081779;
27;1;49;eocene;0.0037805226942808903;
27;2;0;island;0.09375577650279429;
27;2;1;fauna;0.06866092629505316;
27;2;2;record;0.039489992247465286;
27;2;3;zone;0.035631685316210165;
27;2;4;formation;0.03116529945723874;
27;2;5;locality;0.025431365616174567;
27;2;6;section;0.025419720717607664;
27;2;7;boundary;0.024080088097840853;
27;2;8;nov;0.02242463831092778;
27;2;9;interval;0.020339001093806604;
27;2;10;fossil;0.01815144694429686;
27;2;11;province;0.017635471130504995;
27;2;12;middle;0.01536999571840479;
27;2;13;islands;0.014383263576073481;
27;2;14;peak;0.014297865765822761;
27;2;15;rock;0.013962040844968252;
27;2;16;genus;0.011649838054131091;
